coreid,no.metal,no.topology,LCD,PLD,PLD/LCD,Density (g/cm3),ASA (m2/cm3),ASA (m2/g),VF,PV (cm3/g),Has OMS,frac_C,frac_H,frac_O,frac_N,frac_halogen,frac_metal,H_over_C,O_over_C,N_over_C,NF3_uptake(mol/kg),CF4_uptake(mol/kg),Selectivity(NF3/CF4)
2013[Hf][bcu]3[ASR]1,32,13,11.41105,8.90842,0.780683636,0.968512,2204.29,2275.96,0.7628,0.7876,1,0.470588235,0.235294118,0.235294118,0,0,0.058823529,0.5,0.5,0,0.486053602,0.680741671,0.714005948
2020[V][nan]3[ASR]3,20,0,7.21436,7.01374,0.972191573,1.13183,1595.01,1409.23,0.603,0.532766,0,0.470588235,0.176470588,0.294117647,0,0,0.058823529,0.375,0.625,0,1.10291214,1.544747036,0.71397589
2016[Zn][utp]3[ASR]1,1,72,7.84614,5.52566,0.704252027,0.914235,1257.01,1374.93,0.3629,0.396944,1,0.443037975,0.417721519,0.113924051,0.012658228,0,0.012658228,0.942857143,0.257142857,0.028571429,1.210757014,1.69594352,0.713913523
2016[Cu][nbo]3[ASR]33,2,4,13.04194,6.0006,0.460100261,0.473844,2461.28,5194.28,0.7896,1.66637,1,0.511627907,0.348837209,0.11627907,0,0,0.023255814,0.681818182,0.227272727,0,1.079159772,1.511869209,0.713791752
0000[Zn][nts]3[ASR]1,1,19,21.52379,9.22843,0.42875488,0.466607,2095.9,4491.79,0.8332,1.78566,1,0.475247525,0.257425743,0.138613861,0.099009901,0,0.02970297,0.541666667,0.291666667,0.208333333,1.000896001,1.402385983,0.713709359
2016[Ni][ana]3[ASR]1,5,125,9.78657,5.80849,0.593516421,0.947194,1030.14,1087.57,0.2558,0.270061,0,0.438095238,0.419047619,0.076190476,0.038095238,0,0.00952381,0.956521739,0.173913043,0.086956522,0.517268716,0.724995527,0.713478493
2014[Zn][nan]3[ASR]10,1,0,10.28948,6.13196,0.595944596,0.910166,1442.98,1585.4,0.6276,0.689544,1,0.472906404,0.354679803,0.147783251,0,0,0.024630542,0.75,0.3125,0,1.509781062,2.117223844,0.713094681
2017[Zn][sod]3[ASR]3,1,53,14.89833,5.59895,0.375810577,0.684242,1489.5,2176.86,0.4726,0.690692,0,0.416,0.48,0.064,0.032,0,0.008,1.153846154,0.153846154,0.076923077,0.801940911,1.124653145,0.713056212
2006[Sc][acs]3[FSR]1,30,23,8.4575,4.64501,0.549217854,0.906757,1997.81,2203.25,0.5447,0.600712,0,0.328767123,0.246575342,0.383561644,0,0,0.04109589,0.75,1.166666667,0,1.852954272,2.598748227,0.713018003
2015[Zn][nan]3[ASR]24,1,0,10.25844,8.71112,0.84916615,0.711062,1780.68,2504.25,0.6896,0.969817,1,0.532934132,0.341317365,0.077844311,0.02994012,0,0.017964072,0.640449438,0.146067416,0.056179775,1.53999615,2.159905904,0.712992241
2016[Cu][mmm]3[ASR]2,2,88,10.9537,6.76908,0.617972009,1.34773,1721.56,1277.38,0.6816,0.50574,1,0.388888889,0.166666667,0.222222222,0.055555556,0.055555556,0.111111111,0.428571429,0.571428571,0.142857143,0.860146814,1.207200283,0.712513761
2021[Th][fcu]3[ASR]1,34,20,13.67888,7.07915,0.517524096,0.901998,2217.62,2458.56,0.759,0.841465,0,0.494117647,0.282352941,0.188235294,0,0,0.035294118,0.571428571,0.380952381,0,0.693343208,0.973438934,0.712261636
2018[Zn][pcu]3[ASR]2,1,1,9.47679,8.12374,0.857224862,0.79115,1971.37,2491.78,0.671,0.848133,1,0.481751825,0.306569343,0.138686131,0.04379562,0,0.02919708,0.636363636,0.287878788,0.090909091,1.304684439,1.832541215,0.711953667
2018[Cd][sql]2[ASR]6,4,2,8.46575,8.00474,0.945544104,1.18722,916.948,772.352,0.285,0.240058,0,0.509090909,0.345454545,0.072727273,0.036363636,0.018181818,0.018181818,0.678571429,0.142857143,0.071428571,0.630429162,0.885517091,0.711933365
2017[Zn][nan]3[ASR]13,1,0,16.23871,16.17292,0.99594857,0.717192,1408.88,1964.43,0.771,1.07503,1,0.5,0.214285714,0.214285714,0,0,0.071428571,0.428571429,0.428571429,0,1.054200814,1.480811975,0.711907272
2020[CuGd][nan]2[ASR]1,52,0,6.55682,5.91257,0.901743528,1.14679,2093.32,1825.37,0.6656,0.580404,1,0.428571429,0.285714286,0.142857143,0.071428571,0.023809524,0.047619048,0.666666667,0.333333333,0.166666667,1.011472602,1.420837996,0.71188454
2017[Cu][scu]3[ASR]1,2,15,14.45629,6.64789,0.459861417,0.666176,2168.12,3254.58,0.6755,1.014,1,0.489795918,0.224489796,0.204081633,0.040816327,0,0.040816327,0.458333333,0.416666667,0.083333333,1.547530214,2.173864722,0.711879722
2010[Cu][ssa]3[ASR]1,2,51,10.24604,5.19927,0.5074419,0.774705,2434.52,3142.52,0.7196,0.92887,1,0.441860465,0.279069767,0.23255814,0,0,0.046511628,0.631578947,0.526315789,0,1.722516521,2.419807522,0.711840304
2021[Zr][reo]3[ASR]1,8,43,20.15149,7.43657,0.369033258,0.919128,1912.47,2080.74,0.7482,0.814032,1,0.363636364,0.121212121,0.363636364,0,0,0.090909091,0.333333333,1,0,0.51231622,0.719983989,0.711566129
2012[Zn][nan]3[ASR]9,1,0,16.80407,16.72041,0.995021444,0.713223,1368.54,1918.81,0.7744,1.08578,1,0.5,0.214285714,0.214285714,0,0,0.071428571,0.428571429,0.428571429,0,1.029000032,1.446218184,0.711510921
2014[Cu][tbo]3[ASR]13,2,6,13.20003,6.69993,0.507569301,0.880672,2103.04,2387.99,0.7198,0.81733,1,0.461538462,0.153846154,0.307692308,0,0,0.076923077,0.333333333,0.666666667,0,1.294276149,1.819236154,0.711439329
2018[Zn][pcu]3[ASR]19,1,1,9.76964,8.00916,0.819800934,0.669649,2375.75,3547.75,0.7366,1.09998,1,0.506024096,0.289156627,0.156626506,0,0,0.048192771,0.571428571,0.30952381,0,1.131804935,1.590916705,0.71141684
2016[Cu][mmm]3[ASR]1,2,88,10.7685,6.65272,0.617794493,1.36537,1687.24,1235.74,0.6734,0.493201,1,0.388888889,0.166666667,0.222222222,0.055555556,0.055555556,0.111111111,0.428571429,0.571428571,0.142857143,0.875992411,1.231365816,0.711399001
2018[Cd][nan]3[ASR]13,4,0,8.49119,5.98157,0.704444253,1.09108,1876.07,1719.46,0.6338,0.580891,1,0.44,0.28,0.12,0.12,0,0.04,0.636363636,0.272727273,0.272727273,1.18415589,1.664548769,0.711397534
0000[Co][sxb]3[ASR]1,3,46,5.63671,4.58591,0.813579198,1.33899,1289.37,962.945,0.533,0.398061,1,0.454545455,0.170454545,0.25,0,0.056818182,0.068181818,0.375,0.55,0,0.727525743,1.022686262,0.71138703
2020[Ce][nan]3[ASR]1,19,0,5.96486,4.52282,0.758244116,1.41157,1648.32,1167.72,0.5696,0.403522,1,0.43902439,0.146341463,0.365853659,0,0,0.048780488,0.333333333,0.833333333,0,0.800080697,1.124719803,0.711360016
2008[Cu][tbo]3[ASR]8,2,6,13.27773,6.68149,0.503210263,0.885728,1874.86,2116.74,0.6462,0.72957,1,0.461538462,0.153846154,0.307692308,0,0,0.076923077,0.333333333,0.666666667,0,1.301493749,1.830046855,0.711180561
2019[Zn][cds]3[ASR]1,1,30,7.38352,5.19327,0.703359644,1.07303,1012.75,943.831,0.3128,0.291512,0,0.481481481,0.333333333,0.092592593,0.074074074,0,0.018518519,0.692307692,0.192307692,0.153846154,0.956754859,1.345338725,0.711162804
2015[Zr][pts]3[ASR]1,8,5,12.65678,12.45148,0.983779445,0.754811,1736.17,2300.14,0.74,0.980378,0,0.482758621,0.137931034,0.206896552,0.137931034,0,0.034482759,0.285714286,0.428571429,0.285714286,1.045927461,1.470861947,0.711098321
2009[Cu][tbo]3[ASR]1,2,6,20.05813,9.81608,0.489381612,0.466068,1930.47,4142.04,0.817,1.75296,1,0.56,0.24,0.16,0,0,0.04,0.428571429,0.285714286,0,0.938380946,1.319870733,0.71096428
2011[Tb][cds]3[FSR]1,11,30,5.58723,4.86765,0.871209884,1.18108,1521.05,1287.85,0.5488,0.464661,0,0.421052632,0.385964912,0.140350877,0.035087719,0,0.01754386,0.916666667,0.333333333,0.083333333,0.908468578,1.277816543,0.71095384
2015[La][nan]3[ASR]4,14,0,9.71553,7.3584,0.757385341,1.15102,1445.3,1255.68,0.5756,0.50008,1,0.512195122,0.292682927,0.146341463,0.024390244,0,0.024390244,0.571428571,0.285714286,0.047619048,1.148820818,1.615949041,0.71092639
2021[Zn][sql]2[ASR]3,1,2,9.3401,6.44485,0.690019379,0.832399,1870.41,2247.02,0.6518,0.783038,1,0.449197861,0.310160428,0.14973262,0.064171123,0,0.026737968,0.69047619,0.333333333,0.142857143,1.440033387,2.025732434,0.71087048
2016[Zn][nan]3[ASR]15,1,0,12.12551,5.06332,0.417575838,0.908716,2179.66,2398.62,0.7088,0.780002,0,0.271186441,0.203389831,0.13559322,0.338983051,0,0.050847458,0.75,0.5,1.25,1.764616256,2.483449123,0.710550597
2008[Cu][tbo]3[ASR]14,2,6,13.2754,6.68867,0.503839432,0.885991,1874.19,2115.36,0.6462,0.729353,1,0.461538462,0.153846154,0.307692308,0,0,0.076923077,0.333333333,0.666666667,0,1.289725918,1.815382739,0.710442978
2016[Cu][nbo]3[ASR]44,2,4,10.41367,5.70141,0.547492863,0.55426,2897.51,5227.71,0.7594,1.37011,1,0.525,0.325,0.125,0,0,0.025,0.619047619,0.238095238,0,1.751670052,2.465932545,0.710347919
2016[Zn][sab]3[ASR]1,1,57,8.21912,6.96314,0.84718802,1.11163,2030.51,1826.6,0.631,0.567633,1,0.45,0.15,0.325,0,0,0.075,0.333333333,0.722222222,0,1.685526371,2.372837257,0.710342172
2015[Zn][nan]3[ASR]37,1,0,11.69214,9.58377,0.819676295,0.599196,2048.27,3418.37,0.6878,1.14787,1,0.484210526,0.263157895,0.178947368,0.031578947,0,0.042105263,0.543478261,0.369565217,0.065217391,0.812467169,1.143804013,0.710320265
2022[Cu][tbo]3[ASR]4,2,6,13.16444,6.70583,0.509389689,0.883816,2080.09,2353.54,0.7188,0.813291,1,0.461538462,0.153846154,0.307692308,0,0,0.076923077,0.333333333,0.666666667,0,1.326733519,1.868021561,0.710234586
2017[Al][fon]3[ASR]3,16,54,9.91034,8.04863,0.812144689,0.591067,1942.16,3285.86,0.6335,1.07179,0,0.482758621,0.310344828,0.172413793,0,0,0.034482759,0.642857143,0.357142857,0,1.593322096,2.243401695,0.710225948
2019[Ni][dia]3[ASR]2,5,3,8.00177,7.47804,0.934548231,0.846699,1529.87,1806.87,0.6138,0.724933,0,0.537313433,0.358208955,0.059701493,0.029850746,0,0.014925373,0.666666667,0.111111111,0.055555556,2.159318259,3.04053185,0.710177813
2017[Cd][kgd]2[ASR]5,4,18,9.49127,8.34878,0.879627279,0.942442,1874.96,1989.47,0.6598,0.700096,1,0.514285714,0.285714286,0.171428571,0,0,0.028571429,0.555555556,0.333333333,0,1.397741701,1.96818447,0.710168037
2013[Zn][pcu]3[FSR]14,1,1,12.53233,8.72491,0.696192169,0.545044,1886.42,3461.04,0.6927,1.27091,1,0.44295302,0.348993289,0.134228188,0.040268456,0,0.033557047,0.787878788,0.303030303,0.090909091,0.615625789,0.867070648,0.710006492
2016[Cu][nbo]3[ASR]54,2,4,10.43109,5.31214,0.509260298,0.56568,2913.96,5151.25,0.751,1.32761,1,0.511627907,0.348837209,0.11627907,0,0,0.023255814,0.681818182,0.227272727,0,1.932949127,2.723383824,0.709760082
2017[Zn][nan]3[ASR]26,1,0,10.20361,7.25126,0.710656327,0.812953,2001.22,2461.66,0.6902,0.849003,1,0.506329114,0.278481013,0.151898734,0.025316456,0,0.037974684,0.55,0.3,0.05,1.575881049,2.220530737,0.709686663
2008[Cd][nbo]3[ASR]1,4,4,11.07774,9.25679,0.835620804,0.998925,1243.32,1244.66,0.5896,0.590234,0,0.509803922,0.352941176,0,0.078431373,0,0.019607843,0.692307692,0,0.153846154,1.213453848,1.70988421,0.709670187
2015[Zn][hww]3[ION]3,1,50,7.33982,5.72376,0.779822938,0.722395,2725.14,3772.37,0.7438,1.02963,1,0.431818182,0.295454545,0.193181818,0.034090909,0,0.045454545,0.684210526,0.447368421,0.078947368,1.538857156,2.168795803,0.70954451
2015[Cd][rtl]3[ASR]1,4,10,6.68706,5.2009,0.777755845,1.12957,2223.38,1968.34,0.6562,0.580929,1,0.473684211,0.157894737,0.315789474,0,0,0.052631579,0.333333333,0.666666667,0,1.181736631,1.665647953,0.70947563
2012[Cu][tbo]3[ASR]4,2,6,13.17767,6.71826,0.509821539,0.884458,2090.7,2363.82,0.7192,0.813153,1,0.461538462,0.153846154,0.307692308,0,0,0.076923077,0.333333333,0.666666667,0,1.326287837,1.869629787,0.709385273
2019[Cd][tfz]3[ASR]3,4,25,10.88667,9.06105,0.832306849,0.720926,1890.18,2621.87,0.7458,1.0345,0,0.505050505,0.282828283,0.161616162,0.02020202,0,0.03030303,0.56,0.32,0.04,0.677103442,0.954595451,0.709309311
2012[Zn][nan]3[ASR]37,1,0,16.80407,16.72041,0.995021444,0.713223,1381.17,1936.52,0.7744,1.08578,1,0.5,0.214285714,0.214285714,0,0,0.071428571,0.428571429,0.428571429,0,1.027888146,1.449616212,0.709076056
2012[Ce][nan]3[ASR]1,19,0,5.87796,4.78267,0.813661542,1.74068,1518.52,872.374,0.5324,0.305858,1,0.2,0,0.625,0,0,0.075,0,3.125,0,0.402164503,0.567196524,0.709039082
2014[Cu][nbo]3[ASR]2,2,4,10.49913,6.39727,0.609314296,0.743715,2393.33,3218.08,0.7332,0.985862,1,0.473684211,0.184210526,0.210526316,0.078947368,0,0.052631579,0.388888889,0.444444444,0.166666667,1.380840036,1.947499731,0.709032209
2008[Zn][nan]3[FSR]9,1,0,5.85487,5.15738,0.880870113,1.33677,1809.62,1353.73,0.6152,0.460214,0,0.303030303,0.181818182,0.303030303,0.121212121,0,0.090909091,0.6,1,0.4,1.252437906,1.766497404,0.708995044
2010[Cu][nia]3[ASR]1,2,37,12.16193,8.2659,0.67965364,0.865202,1603.99,1853.89,0.6772,0.782708,1,0.395604396,0.379120879,0.131868132,0.032967033,0,0.035714286,0.958333333,0.333333333,0.083333333,0.355619128,0.501594561,0.708977241
2011[Fe][nan]3[ASR]1,9,0,8.86573,7.69192,0.867601427,1.40673,1448.02,1029.36,0.5568,0.395812,0,0.363636364,0.090909091,0.454545455,0,0,0.090909091,0.25,1.25,0,0.825124135,1.163858556,0.708955681
2019[Zr][sjt]3[ASR]1,8,202,19.8152,12.73503,0.642689955,0.586065,1932.9,3298.1,0.7854,1.34012,1,0.494505495,0.285714286,0.175824176,0,0,0.032967033,0.577777778,0.355555556,0,1.080765156,1.524678935,0.7088477
2010[Zn][pcu]3[ASR]28,1,1,13.72369,6.45197,0.470133761,0.685669,2172.2,3168.01,0.6881,1.00355,1,0.406779661,0.254237288,0.220338983,0.050847458,0,0.06779661,0.625,0.541666667,0.125,0.822038764,1.159703651,0.708835196
2020[Zn][acs]3[FSR]1,1,23,6.56098,4.92664,0.750900018,1.37546,973.681,707.894,0.3064,0.222762,1,0.428571429,0.25,0.267857143,0,0,0.053571429,0.583333333,0.625,0,0.991148266,1.398421426,0.708762214
2018[U][hcb]2[ASR]2,17,12,6.44805,5.14174,0.79741007,1.17685,1836.73,1560.71,0.6148,0.522409,1,0.344262295,0.442622951,0.098360656,0.098360656,0,0.016393443,1.285714286,0.285714286,0.285714286,1.224698684,1.728240951,0.708638853
2010[Cu][nts]3[ASR]2,2,19,24.30948,9.03515,0.371671875,0.38234,1867.98,4885.64,0.8462,2.21321,1,0.580645161,0.258064516,0.129032258,0,0,0.032258065,0.444444444,0.222222222,0,0.845108104,1.19260059,0.708626267
2019[In][mmt]3[ASR]1,7,201,11.44889,9.53551,0.832876375,0.546774,1951.08,3568.35,0.77,1.40826,0,0.556962025,0.303797468,0.101265823,0.025316456,0,0.012658228,0.545454545,0.181818182,0.045454545,1.069125812,1.508805506,0.708590874
2019[CuNi][etb]3[ASR]1,92,70,13.26606,10.0941,0.760896604,0.716149,1829.57,2554.73,0.6456,0.901489,1,0.281690141,0.450704225,0.14084507,0.084507042,0,0.042253521,1.6,0.5,0.3,0.475770346,0.671450002,0.708571515
2018[U][hcb]2[FSR]2,17,12,6.44805,5.14174,0.79741007,1.23084,1497.68,1216.79,0.4102,0.333268,0,0.333333333,0.428571429,0.126984127,0.095238095,0,0.015873016,1.285714286,0.380952381,0.285714286,1.214852495,1.714541987,0.708558032
0000[Cu][tbo]3[ASR]3,2,6,13.27931,6.68062,0.503084874,0.885566,1876.05,2118.47,0.646,0.729477,1,0.461538462,0.153846154,0.307692308,0,0,0.076923077,0.333333333,0.666666667,0,1.296337625,1.829731572,0.708485138
2012[Fe][bpq]3[FSR]2,9,7,7.806,7.23458,0.926797335,0.992374,1797.48,1811.29,0.6322,0.637059,0,0.444444444,0.222222222,0.277777778,0,0,0.055555556,0.5,0.625,0,1.294084596,1.826746089,0.708409671
2013[Cu][nts]3[FSR]1,2,19,18.51413,5.08793,0.274813345,0.63145,2050.16,3246.75,0.6327,1.00198,0,0.428571429,0.25,0.178571429,0.107142857,0,0.035714286,0.583333333,0.416666667,0.25,1.133934514,1.600910155,0.708306154
2011[Zn][nan]3[ASR]5,1,0,9.60887,7.71795,0.803210992,0.865501,1793.45,2072.16,0.6732,0.777815,1,0.408163265,0.326530612,0.163265306,0.06122449,0,0.040816327,0.8,0.4,0.15,1.502663054,2.122090975,0.708104917
2010[Zn][lon]3[ASR]1,1,26,7.9561,5.79264,0.728075313,0.718783,1959.99,2726.82,0.5199,0.723306,0,0.471428571,0.342857143,0.171428571,0,0,0.014285714,0.727272727,0.363636364,0,1.552437945,2.192490856,0.708070431
2015[Cd][rtl]3[ASR]3,4,10,6.68812,5.2162,0.779920217,1.12906,2252.91,1995.38,0.6588,0.583492,1,0.473684211,0.157894737,0.315789474,0,0,0.052631579,0.333333333,0.666666667,0,1.18366255,1.671706749,0.708056333
2019[Cu][utc]3[ASR]1,2,200,12.85411,7.95245,0.618669826,0.909853,1485.6,1632.79,0.4517,0.496454,1,0.520547945,0.301369863,0.02739726,0.109589041,0,0.04109589,0.578947368,0.052631579,0.210526316,0.602753819,0.851304793,0.70803527
2015[Co][nan]3[ASR]4,3,0,5.61478,4.56576,0.813168103,1.32216,440.692,333.312,0.1147,0.086752,1,0.457364341,0.310077519,0.093023256,0.031007752,0.093023256,0.015503876,0.677966102,0.203389831,0.06779661,0.360914589,0.509747642,0.70802601
2010[ZnPd][pcu]3[ASR]1,69,1,12.27499,7.40141,0.602966683,0.921667,1792.56,1944.91,0.556,0.603254,1,0.461538462,0.346153846,0.071428571,0.049450549,0.032967033,0.038461538,0.75,0.154761905,0.107142857,0.802458332,1.133440544,0.707984495
2008[Co][pts]3[ASR]1,3,5,9.69532,8.17839,0.843539976,0.723839,1849.11,2554.59,0.707,0.976737,0,0.48,0.32,0,0.16,0,0.04,0.666666667,0,0.333333333,1.497776055,2.115674478,0.707942583
2017[Zn][nan]3[ASR]6,1,0,17.39177,16.57119,0.952817913,0.768967,1420.54,1847.33,0.7576,0.985218,1,0.5,0.214285714,0.214285714,0,0,0.071428571,0.428571429,0.428571429,0,1.09852188,1.551761945,0.707919075
2016[Cu][tbo]3[ASR]5,2,6,13.21832,6.74595,0.510348516,0.868872,2091.77,2407.45,0.721,0.829812,1,0.461538462,0.153846154,0.307692308,0,0,0.076923077,0.333333333,0.666666667,0,1.252546313,1.769570711,0.707824957
2019[Co][nan]3[ASR]16,3,0,6.87967,4.79164,0.69649271,1.1406,1843.81,1616.53,0.6016,0.527443,1,0.347222222,0.263888889,0.277777778,0.041666667,0,0.069444444,0.76,0.8,0.12,1.067803619,1.508706638,0.707760934
2020[Ni][bey]2[ASR]1,5,78,7.0348,6.10182,0.867376471,0.863322,1694.08,1962.28,0.609,0.705415,1,0.486111111,0.361111111,0.041666667,0.083333333,0,0.013888889,0.742857143,0.085714286,0.171428571,1.255254836,1.773718704,0.707696679
2011[Zn][srs]3[ASR]2,1,9,7.59357,5.36219,0.706148755,0.655873,3124.61,4764.05,0.7335,1.11836,0,0.473684211,0.157894737,0.315789474,0,0,0.052631579,0.333333333,0.666666667,0,1.361788284,1.924306964,0.707677262
2019[Mg][nan]3[ASR]3,12,0,11.57367,10.78479,0.931838388,0.929735,1555.02,1672.54,0.6538,0.703211,1,0.444444444,0.111111111,0.333333333,0,0,0.111111111,0.25,0.75,0,2.027750759,2.865520863,0.707637758
2000[Cd][nan]3[ION]1,4,0,6.51902,4.50295,0.690740326,1.437,982.592,683.782,0.5142,0.35783,0,0.428571429,0.285714286,0.168831169,0.071428571,0.006493506,0.038961039,0.666666667,0.393939394,0.166666667,0.85011616,1.202034953,0.707230815
0000[Zn][dia]3[ASR]1,1,3,6.96441,6.39872,0.918774168,1.03574,1216.5,1174.53,0.3796,0.366503,0,0.509803922,0.31372549,0.117647059,0.039215686,0,0.019607843,0.615384615,0.230769231,0.076923077,1.317675931,1.863268688,0.707185142
2021[Zn][scu]3[ASR]1,1,15,13.72333,6.58171,0.479600068,0.658118,2244.33,3410.23,0.7504,1.14022,1,0.547169811,0.264150943,0.150943396,0,0,0.037735849,0.482758621,0.275862069,0,1.539479112,2.176952739,0.707171582
2013[Cu][ubt]3[ASR]1,2,152,18.5968,6.64733,0.357444829,0.652234,2087.67,3200.79,0.7738,1.18638,1,0.43902439,0.243902439,0.243902439,0.024390244,0,0.048780488,0.555555556,0.555555556,0.055555556,1.051869632,1.487582065,0.707100238
2008[Al][bpq]3[ASR]2,16,7,7.46224,7.0558,0.945533781,0.947391,1655.34,1747.26,0.6114,0.645351,0,0.421052632,0.263157895,0.263157895,0,0,0.052631579,0.625,0.625,0,1.466118293,2.073529912,0.707063971
2015[CdMn][flu]3[ASR]1,77,8,9.05505,5.17643,0.571662222,0.784353,1802.02,2297.46,0.5182,0.660672,0,0.502857143,0.342857143,0.137142857,0,0,0.017142857,0.681818182,0.272727273,0,1.200207015,1.697591682,0.707005712
2010[U][pts]3[FSR]1,17,5,7.05006,5.27785,0.748624834,1.33473,1346.94,1009.15,0.5514,0.413118,0,0.264705882,0.5,0.161764706,0.058823529,0,0.014705882,1.888888889,0.611111111,0.222222222,0.802727831,1.135493631,0.706941729
2021[Co][nan]3[ASR]11,3,0,14.27574,11.44365,0.801615188,0.770938,1261.17,1635.9,0.6726,0.872444,1,0.526315789,0.294736842,0.042105263,0.105263158,0,0.031578947,0.56,0.08,0.2,0.636744268,0.900705425,0.706939528
2024[Zr][bcu]3[ASR]1,8,13,15.59034,10.86967,0.697205449,0.586721,2158.6,3679.09,0.7886,1.34408,1,0.422535211,0.253521127,0.169014085,0.112676056,0,0.042253521,0.6,0.4,0.266666667,0.653959308,0.925090542,0.706913841
2018[Cd][sql]2[ASR]1,4,2,7.78375,6.60456,0.848506183,1.02975,1451.87,1409.93,0.6062,0.588686,0,0.510638298,0.340425532,0.085106383,0.042553191,0,0.021276596,0.666666667,0.166666667,0.083333333,1.119562327,1.583819551,0.706874925
2015[Cu][qtz]3[ASR]1,2,36,5.24541,4.85597,0.925756042,1.23316,781.426,633.681,0.5022,0.407248,1,0.425531915,0.340425532,0.085106383,0.127659574,0,0.021276596,0.8,0.2,0.3,0.82383435,1.165479288,0.706863141
2018[Zn][nan]3[ASR]5,1,0,16.26686,16.18115,0.994731005,0.725095,1416.53,1953.58,0.7778,1.07269,1,0.5,0.214285714,0.214285714,0,0,0.071428571,0.428571429,0.428571429,0,1.10547106,1.564071335,0.706790691
2021[U][nan]2[ASR]2,17,0,6.20851,5.0628,0.815461359,1.43611,1873.09,1304.28,0.6178,0.430189,1,0.330275229,0.348623853,0.155963303,0.128440367,0,0.027522936,1.055555556,0.472222222,0.388888889,0.769695631,1.089122408,0.706711776
2023[Ga][pts]3[ASR]1,21,5,12.14248,9.39287,0.773554496,0.523562,1902.94,3634.6,0.6891,1.31618,0,0.556962025,0.303797468,0.101265823,0.025316456,0,0.012658228,0.545454545,0.181818182,0.045454545,1.193707584,1.68922209,0.706661126
2017[Nd][kgd]2[ASR]1,18,18,6.1663,5.32692,0.86387623,1.05155,2000.33,1902.27,0.601,0.571538,1,0.461538462,0.288461538,0.115384615,0.115384615,0,0.019230769,0.625,0.25,0.25,1.530960191,2.166628149,0.706609573
2018[Tb][sql]2[ASR]1,11,2,10.18611,7.3475,0.721325413,0.869026,1927.64,2218.17,0.7098,0.816777,1,0.447761194,0.298507463,0.164179104,0.059701493,0,0.029850746,0.666666667,0.366666667,0.133333333,1.035746414,1.46602054,0.70650198
2014[Zn][nan]3[FSR]10,1,0,8.715,6.13196,0.703609868,1.04109,1071.91,1029.6,0.2748,0.263954,0,0.430278884,0.398406375,0.135458167,0.015936255,0,0.019920319,0.925925926,0.314814815,0.037037037,1.059521889,1.499839727,0.706423407
2016[Fe][nan]3[ASR]3,9,0,16.90358,16.82254,0.995205749,0.671459,1367.74,2036.96,0.767,1.14229,1,0.5,0.214285714,0.214285714,0,0,0.071428571,0.428571429,0.428571429,0,1.072124009,1.51780872,0.706363058
2013[Cd][pts]3[ASR]1,4,5,5.50811,4.60264,0.835611489,1.37084,855.505,624.074,0.4566,0.333081,1,0.571428571,0.326530612,0.081632653,0,0,0.020408163,0.571428571,0.142857143,0,0.551025399,0.780118795,0.706335243
2021[Zn][dia]3[ASR]1,1,3,8.66416,7.82851,0.90355095,0.77452,2444.89,3156.65,0.7432,0.959563,1,0.469387755,0.204081633,0.265306122,0,0,0.06122449,0.434782609,0.565217391,0,1.421565374,2.012946233,0.706211299
2021[Zn][dia]3[ASR]6,1,3,8.66416,7.82851,0.90355095,0.77452,2446.44,3158.66,0.7432,0.959563,1,0.469387755,0.204081633,0.265306122,0,0,0.06122449,0.434782609,0.565217391,0,1.421565374,2.012946233,0.706211299
2013[PrSi][flu]3[ASR]1,136,8,7.47527,4.87179,0.651720941,1.1331,1639.9,1447.27,0.5874,0.5184,1,0.495575221,0.283185841,0.168141593,0.008849558,0,0.026548673,0.571428571,0.339285714,0.017857143,0.925466123,1.310581485,0.706149243
2015[Zn][hww]3[ION]8,1,50,7.33982,5.72376,0.779822938,0.722395,2570.09,3557.74,0.6406,0.886772,1,0.431818182,0.295454545,0.193181818,0.034090909,0,0.045454545,0.684210526,0.447368421,0.078947368,1.518796269,2.150946222,0.70610611
